ts	Sample#	A	B	dx	F
254488606.00000	1668.00000	-8.33902	-9.92942	16.17754	-1.18891
254488624.00000	1669.00000	-8.38368	-9.96663	16.16110	-1.20723
254488642.00000	1670.00000	-8.40849	-9.99641	16.55848	-1.21486
254488660.00000	1671.00000	-8.41097	-9.97656	16.55543	-1.21486
254488679.00000	1672.00000	-8.43827	-9.99889	16.55817	-1.25912
254488708.00000	1673.00000	-8.45067	-9.96663	16.15957	-1.26827
254488736.00000	1674.00000	-8.47548	-9.97408	16.56518	-1.27590
254488754.00000	1675.00000	-8.52262	-10.00633	16.57370	-1.27743
254488771.00000	1676.00000	-8.56232	-10.01625	16.17114	-1.27438
254488789.00000	1677.00000	-8.56728	-10.00633	16.17845	-1.27438
254488806.00000	1678.00000	-8.60202	-10.04355	16.16627	-1.33390
254488834.00000	1679.00000	-8.67397	-10.04603	16.56061	-1.39190
254488862.00000	1680.00000	-8.73848	-10.06340	16.56305	-1.39190
254488891.00000	1681.00000	-8.85013	-10.13535	16.17328	-1.40716
254488909.00000	1682.00000	-8.91464	-10.14031	16.16627	-1.45600
254488927.00000	1683.00000	-8.98163	-10.16016	16.16566	-1.45752
254488946.00000	1684.00000	-9.07095	-10.18249	16.15805	-1.45905
254488966.00000	1685.00000	-9.20741	-10.21226	16.16018	-1.43158
254488984.00000	1686.00000	-9.35132	-10.26685	16.16140	-1.43158
254489002.00000	1687.00000	-9.50763	-10.32391	16.55056	-1.41631
254489030.00000	1688.00000	-9.83513	-10.36609	16.14283	-1.32932
254489059.00000	1689.00000	-10.13287	-10.50007	16.53199	-1.33695
254489088.00000	1690.00000	-10.62165	-10.62909	16.12181	-1.19654
254489106.00000	1691.00000	-10.86976	-10.69856	16.12760	-1.09276
254489124.00000	1692.00000	-11.08561	-10.74322	16.12273	-1.00271
254489143.00000	1693.00000	-11.27666	-10.76555	16.12669	-1.00729
254489162.00000	1694.00000	-11.41560	-10.84991	16.52437	-1.00729
254489181.00000	1695.00000	-11.54462	-10.88464	16.52437	-0.98898
254489200.00000	1696.00000	-11.60417	-10.88713	16.52194	-1.05461
254489228.00000	1697.00000	-11.69349	-10.88961	16.11481	-1.12786
254489256.00000	1698.00000	-11.76296	-10.93675	16.51859	-1.13549
254489274.00000	1699.00000	-11.81754	-10.93923	16.52072	-1.17823
254489293.00000	1700.00000	-11.86220	-10.97893	16.51463	-1.17212
254489312.00000	1701.00000	-11.90934	-10.99878	16.12121	-1.21028
254489333.00000	1702.00000	-11.90438	-10.99629	16.12029	-1.25454
254489351.00000	1703.00000	-11.94408	-11.00374	16.11238	-1.24843
254489369.00000	1704.00000	-11.94904	-11.00374	16.11694	-1.33237
254489396.00000	1705.00000	-11.99122	-11.02359	16.51676	-1.36442
254489425.00000	1706.00000	-12.00363	-11.01614	16.11816	-1.36137
254489443.00000	1707.00000	-12.01851	-11.02359	16.11999	-1.36900
254489466.00000	1708.00000	-12.00363	-11.02111	16.11968	-1.37969
254489484.00000	1709.00000	-12.03092	-10.98389	16.13674	-1.37969
254489571.00000	1710.00000	-12.08550	-11.04344	16.12669	-1.45294
254489589.00000	1711.00000	-12.07806	-11.00374	16.12882	-1.45447
254489607.00000	1712.00000	-12.09047	-11.03103	16.12669	-1.43310
254489626.00000	1713.00000	-12.09295	-11.03847	16.12851	-1.44073
254489645.00000	1714.00000	-12.07062	-11.03599	16.13613	-1.44379
254489664.00000	1715.00000	-12.10783	-11.01862	16.14039	-1.48347
254489683.00000	1716.00000	-12.13513	-11.04344	16.13704	-1.48957
254489701.00000	1717.00000	-12.13513	-11.06080	16.53138	-1.51552
254489728.00000	1718.00000	-12.11776	-11.05336	16.12303	-1.57046
254489757.00000	1719.00000	-12.14505	-11.05832	16.52833	-1.57351
254489775.00000	1720.00000	-12.11280	-11.04840	16.54569	-1.57504
254489793.00000	1721.00000	-12.14505	-11.01862	16.54995	-1.57046
254489812.00000	1722.00000	-12.18227	-11.05832	16.13308	-1.53994
254489832.00000	1723.00000	-12.19467	-11.07321	16.13034	-1.54909
254489850.00000	1724.00000	-12.20460	-11.05088	16.13765	-1.54909
254489868.00000	1725.00000	-12.21948	-11.07321	16.13308	-1.62388
254489896.00000	1726.00000	-12.25174	-11.04095	16.54873	-1.73224
254489925.00000	1727.00000	-12.27903	-11.07073	16.13278	-1.77192
254489953.00000	1728.00000	-12.32865	-11.11043	16.53412	-1.77345
254489971.00000	1729.00000	-12.36587	-11.12035	16.12242	-1.85739
254489989.00000	1730.00000	-12.37083	-11.12531	16.12456	-1.85586
254490006.00000	1731.00000	-12.38572	-11.10794	16.11847	-1.90012
254490024.00000	1732.00000	-12.42542	-11.10794	16.13156	-1.87265
254490053.00000	1733.00000	-12.41797	-11.11291	16.52772	-1.87723
254490081.00000	1734.00000	-12.41549	-11.12779	16.53138	-1.87723
254490100.00000	1735.00000	-12.44775	-11.15260	16.53442	-1.84670
254490118.00000	1736.00000	-12.45519	-11.15260	16.53381	-1.84670
254490136.00000	1737.00000	-12.44278	-11.13772	16.53747	-1.78108
254490153.00000	1738.00000	-12.47504	-11.12035	16.53199	-1.77955
254490182.00000	1739.00000	-12.43782	-11.15757	16.53503	-1.76124
254490210.00000	1740.00000	-12.48496	-11.13524	16.13095	-1.76124
254490228.00000	1741.00000	-12.51474	-11.16501	16.11786	-1.79329
254490246.00000	1742.00000	-12.52962	-11.17245	16.11572	-1.79787
254490266.00000	1743.00000	-12.52466	-11.16749	16.11664	-1.85281
254490285.00000	1744.00000	-12.57924	-11.16749	16.12242	-1.85739
254490303.00000	1745.00000	-12.61646	-11.19478	16.11542	-1.92607
254490332.00000	1746.00000	-12.70082	-11.21711	16.11298	-1.96117
254490360.00000	1747.00000	-12.83976	-11.26177	16.52133	-1.96422
254490379.00000	1748.00000	-12.93901	-11.29651	16.52072	-1.97185
254490399.00000	1749.00000	-13.20697	-11.38583	16.51646	-1.99627
254490417.00000	1750.00000	-13.82228	-11.54710	16.50336	-1.99475
254490435.00000	1751.00000	-14.38550	-11.71830	16.48174	-1.86502
254490453.00000	1752.00000	-14.69315	-11.81258	16.47443	-1.86197
254490482.00000	1753.00000	-14.87676	-11.85724	16.47108	-1.50483
254490510.00000	1754.00000	-14.92886	-11.86717	16.05787	-1.32474
254490528.00000	1755.00000	-14.89164	-11.85476	16.06335	-1.43768
254490546.00000	1756.00000	-14.95863	-11.84235	16.06761	-1.43463
254490566.00000	1757.00000	-14.98841	-11.87957	16.07797	-1.49720
254490584.00000	1758.00000	-15.00825	-11.89694	16.07492	-1.49262
254490602.00000	1759.00000	-15.00577	-11.89446	16.48601	-1.55825
254490629.00000	1760.00000	-15.01322	-11.86717	16.08040	-1.59183
254490657.00000	1761.00000	-15.09261	-11.92671	16.47931	-1.59793
254490686.00000	1762.00000	-15.21667	-11.95152	16.07096	-1.64830
254490704.00000	1763.00000	-15.24644	-11.94904	16.06761	-1.78413
254490722.00000	1764.00000	-15.33576	-11.96145	16.47443	-1.78718
254490740.00000	1765.00000	-15.44245	-12.00115	16.47382	-1.95812
254490758.00000	1766.00000	-15.46726	-12.01107	16.47078	-1.95659
254490776.00000	1767.00000	-15.63350	-12.03588	16.47139	-2.04358
254490805.00000	1768.00000	-15.99326	-12.15001	16.06335	-2.10158
254490833.00000	1769.00000	-16.56639	-12.36835	16.44764	-2.00848
254490861.00000	1770.00000	-17.13457	-12.47752	16.45038	-2.01611
254490879.00000	1771.00000	-17.29088	-12.60157	16.42693	-1.67730
254490899.00000	1772.00000	-17.41990	-12.64872	16.41780	-1.36748
254490917.00000	1773.00000	-17.41742	-12.64623	16.42328	-1.36595
254490936.00000	1774.00000	-17.42238	-12.62142	16.44094	-1.32169
254490955.00000	1775.00000	-17.47200	-12.63631	16.43759	-1.32474
254490973.00000	1776.00000	-17.50922	-12.67353	16.42815	-1.30643
254491001.00000	1777.00000	-17.60598	-12.69338	16.42967	-1.31101
254491029.00000	1778.00000	-17.66057	-12.72811	16.02498	-1.42852
254491049.00000	1779.00000	-17.67793	-12.73555	16.02985	-1.43158
254491067.00000	1780.00000	-17.70274	-12.71322	16.02833	-1.57657
254491085.00000	1781.00000	-17.74740	-12.71074	16.04721	-1.57504
254491103.00000	1782.00000	-17.76477	-12.74796	16.02985	-1.65440
254491121.00000	1783.00000	-17.77470	-12.76037	16.44002	-1.65440
254491150.00000	1784.00000	-17.76973	-12.75292	16.03199	-1.66966
254491177.00000	1785.00000	-17.81439	-12.77525	16.44185	-1.67424
254491206.00000	1786.00000	-17.84913	-12.78766	16.03351	-1.72461
254491224.00000	1787.00000	-17.85409	-12.78270	16.03868	-1.74445
254491243.00000	1788.00000	-17.89379	-12.76285	16.02681	-1.75055
254491262.00000	1789.00000	-17.96574	-12.79758	16.42845	-1.75208
254491281.00000	1790.00000	-17.99303	-12.82488	16.44124	-1.80550
254491300.00000	1791.00000	-18.00048	-12.80255	16.45525	-1.91996
254491317.00000	1792.00000	-18.02529	-12.83232	16.44124	-1.91996
254491345.00000	1793.00000	-18.05506	-12.82239	16.03168	-1.96880
254491373.00000	1794.00000	-18.06499	-12.82984	16.43576	-1.95964
254491400.00000	1795.00000	-18.11461	-12.85961	16.44002	-1.98406
254491418.00000	1796.00000	-18.16671	-12.88938	16.43728	-1.98101
254491436.00000	1797.00000	-18.16671	-12.89435	16.44459	-2.04969
254491453.00000	1798.00000	-18.17416	-12.88194	16.43546	-2.04664
254491472.00000	1799.00000	-18.21137	-12.88938	16.02285	-2.06495
254491500.00000	1800.00000	-18.20145	-12.91420	16.43881	-2.00695
254491528.00000	1801.00000	-18.22874	-12.87946	16.03899	-1.99169
254491546.00000	1802.00000	-18.23370	-12.91420	16.02559	-1.99017
254491566.00000	1803.00000	-18.23122	-12.91420	16.02590	-1.97490
254491585.00000	1804.00000	-18.22130	-12.90427	16.03503	-1.97185
254491603.00000	1805.00000	-18.26348	-12.89435	16.03138	-1.90165
254491621.00000	1806.00000	-18.28332	-12.92164	16.44216	-1.90317
254491650.00000	1807.00000	-18.28332	-12.93404	16.02559	-1.92912
254491678.00000	1808.00000	-18.31310	-12.94149	16.43820	-1.97796
254491696.00000	1809.00000	-18.31062	-12.94397	16.43576	-1.94896
254491716.00000	1810.00000	-18.30069	-12.93156	16.43850	-1.94591
254491734.00000	1811.00000	-18.31806	-12.90923	16.44733	-1.98559
254491752.00000	1812.00000	-18.33543	-12.94149	16.02955	-1.98101
254491770.00000	1813.00000	-18.33295	-12.91916	16.02985	-2.00390
254491799.00000	1814.00000	-18.31310	-12.95141	16.43363	-1.92607
254491827.00000	1815.00000	-18.34783	-12.94893	16.03229	-1.86807
254491856.00000	1816.00000	-18.35776	-12.95637	16.44368	-1.86807
254491876.00000	1817.00000	-18.34783	-12.96134	16.44398	-1.94743
254491895.00000	1818.00000	-18.34287	-12.94397	16.44368	-1.96270
254491915.00000	1819.00000	-18.36520	-12.92164	16.44703	-1.96575
254491933.00000	1820.00000	-18.39994	-12.97126	16.43942	-1.93828
254491951.00000	1821.00000	-18.43467	-12.99111	16.03533	-1.93828
254491969.00000	1822.00000	-18.45204	-12.95389	16.03868	-1.93522
254491997.00000	1823.00000	-18.52399	-12.96630	16.43393	-2.07869
254492076.00000	1824.00000	-19.38246	-13.30125	16.41658	-2.17178
254492094.00000	1825.00000	-19.89605	-13.47493	16.39404	-2.14279
254492113.00000	1826.00000	-20.25333	-13.64116	16.38582	-2.13668
254492133.00000	1827.00000	-20.52873	-13.74537	16.38156	-1.66661
254492150.00000	1828.00000	-20.69249	-13.76522	15.97870	-1.66356
254492168.00000	1829.00000	-20.76692	-13.82476	15.95799	-1.30185
254492186.00000	1830.00000	-20.77188	-13.83469	15.95647	-1.30032
254492214.00000	1831.00000	-20.80414	-13.84957	16.35903	-1.39647
254492243.00000	1832.00000	-20.84631	-13.86446	15.96469	-1.35527
254492262.00000	1833.00000	-20.88601	-13.87687	16.37760	-1.35832
254492282.00000	1834.00000	-20.87609	-13.87935	16.38369	-1.32169
254492300.00000	1835.00000	-20.93315	-13.89672	16.37212	-1.40563
254492318.00000	1836.00000	-20.95796	-13.90168	16.38186	-1.40868
254492336.00000	1837.00000	-20.97781	-13.90168	16.38460	-1.52010
254492365.00000	1838.00000	-21.05225	-13.94634	15.97261	-1.57962
254492393.00000	1839.00000	-21.18126	-13.99348	16.36907	-1.58114
254492412.00000	1840.00000	-21.23089	-14.02325	15.97809	-1.68950
254492432.00000	1841.00000	-21.34254	-14.03318	15.96987	-1.83755
254492450.00000	1842.00000	-21.53855	-14.09769	15.96926	-1.83907
254492468.00000	1843.00000	-21.64523	-14.18949	15.96865	-1.99322
254492486.00000	1844.00000	-22.05462	-14.32595	15.94916	-1.99322
254492515.00000	1845.00000	-22.59302	-14.56910	16.32248	-2.04969
254492543.00000	1846.00000	-22.84361	-14.69812	15.91627	-1.83144
254492562.00000	1847.00000	-22.93541	-14.69563	16.31761	-1.82839
254492582.00000	1848.00000	-22.98752	-14.71796	16.31487	-1.44684
254492600.00000	1849.00000	-22.99000	-14.73285	16.32035	-1.59641
254492618.00000	1850.00000	-22.97511	-14.69812	16.33192	-1.59946
254492636.00000	1851.00000	-23.00240	-14.74278	16.32644	-1.70171
254492669.00000	1852.00000	-23.02225	-14.72293	15.91566	-1.64372
254492697.00000	1853.00000	-23.04458	-14.76262	16.32583	-1.67577
254492716.00000	1854.00000	-23.11405	-14.76511	16.32766	-1.67119
254492734.00000	1855.00000	-23.12646	-14.80728	16.32218	-1.79329
254492752.00000	1856.00000	-23.14631	-14.81721	15.92632	-1.78871
254492769.00000	1857.00000	-23.16367	-14.80728	15.92784	-1.88028
254492787.00000	1858.00000	-23.21330	-14.84450	15.91901	-1.88181
254492815.00000	1859.00000	-23.32495	-14.88668	16.32035	-1.92759
254492843.00000	1860.00000	-23.36216	-14.87179	15.91323	-2.03290
254492872.00000	1861.00000	-23.39194	-14.88916	15.91627	-2.16873
254492890.00000	1862.00000	-23.47381	-14.93382	15.90927	-2.16873
254492908.00000	1863.00000	-23.46637	-14.96359	15.91140	-2.19620
254492926.00000	1864.00000	-23.61772	-15.01818	15.91597	-2.23283
254492945.00000	1865.00000	-23.79140	-15.10750	15.90653	-2.23283
254492965.00000	1866.00000	-24.00477	-15.22163	15.89191	-2.30914
254492993.00000	1867.00000	-24.49603	-15.43997	16.28442	-2.30762
254493022.00000	1868.00000	-24.87812	-15.59132	16.26371	-2.15805
254493040.00000	1869.00000	-25.03195	-15.64838	16.26981	-1.73224
254493059.00000	1870.00000	-25.05180	-15.66823	16.26371	-1.72766
254493078.00000	1871.00000	-25.11879	-15.72282	16.25458	-1.37816
254493097.00000	1872.00000	-25.13616	-15.74515	16.25702	-1.38884
254493116.00000	1873.00000	-25.12872	-15.74763	16.27376	-1.39037
254493134.00000	1874.00000	-25.13616	-15.72033	16.26432	-1.47584
254493162.00000	1875.00000	-25.15105	-15.75507	16.27559	-1.47584
254493191.00000	1876.00000	-25.21307	-15.77492	15.87121	-1.49110
254493209.00000	1877.00000	-25.21556	-15.75755	15.87638	-1.52162
254493227.00000	1878.00000	-25.23292	-15.77988	15.87151	-1.58114
254493246.00000	1879.00000	-25.23789	-15.78732	15.88247	-1.58114
254493266.00000	1880.00000	-25.24285	-15.76996	15.87181	-1.60251
254493283.00000	1881.00000	-25.28503	-15.76748	15.86755	-1.61014
254493301.00000	1882.00000	-25.29743	-15.81462	16.27803	-1.67424
254493329.00000	1883.00000	-25.30488	-15.81710	15.87425	-1.71392
254493357.00000	1884.00000	-25.34209	-15.83695	16.27163	-1.72613
254493386.00000	1885.00000	-25.36194	-15.82950	15.87516	-1.75971
254493404.00000	1886.00000	-25.36938	-15.84439	15.88004	-1.81923
254493422.00000	1887.00000	-25.36442	-15.84935	16.26981	-1.82534
254493440.00000	1888.00000	-25.36690	-15.85183	16.28016	-1.89096
254493458.00000	1889.00000	-25.41901	-15.87168	16.27985	-1.89554
254493476.00000	1890.00000	-25.43141	-15.88657	16.28229	-1.91233
254493505.00000	1891.00000	-25.50336	-15.91634	15.87395	-1.95354
254493533.00000	1892.00000	-25.55299	-15.93867	16.27346	-2.11379
254493561.00000	1893.00000	-25.61253	-15.96348	16.27985	-2.13363
254493579.00000	1894.00000	-25.58772	-15.93867	16.27620	-2.21757
254493599.00000	1895.00000	-25.62990	-15.94115	16.27376	-2.28167
254493617.00000	1896.00000	-25.62990	-15.97589	16.27255	-2.28320
254493635.00000	1897.00000	-25.64231	-15.98085	16.28381	-2.29999
254493652.00000	1898.00000	-25.62494	-15.98333	15.88186	-2.29235
254493679.00000	1899.00000	-25.67952	-15.98333	16.28168	-2.23283
254493708.00000	1900.00000	-25.69193	-15.98581	15.86572	-2.27557
254493736.00000	1901.00000	-25.73163	-16.04040	16.26646	-2.33509
254493754.00000	1902.00000	-25.75892	-16.02055	16.27194	-2.34577
254493772.00000	1903.00000	-25.83087	-16.06025	15.87334	-2.35645
254493789.00000	1904.00000	-25.80854	-16.08258	15.86846	-2.35798
254493806.00000	1905.00000	-25.89290	-16.07761	15.87242	-2.39919
254493834.00000	1906.00000	-26.01944	-16.17438	16.25275	-2.42513
254493862.00000	1907.00000	-26.41641	-16.40512	16.25001	-2.42208
254493890.00000	1908.00000	-27.27240	-16.66564	15.82248	-2.38545
254493908.00000	1909.00000	-27.46841	-16.90383	15.81518	-2.29999
254493926.00000	1910.00000	-27.71404	-17.06262	15.77985	-1.79329
254493945.00000	1911.00000	-27.85794	-17.14697	15.77224	-1.79329
254493966.00000	1912.00000	-27.93237	-17.16682	15.77711	-1.35985
254493984.00000	1913.00000	-27.94478	-17.16682	15.77133	-1.36290
254494006.00000	1914.00000	-27.95222	-17.18419	15.77833	-1.54452
254494034.00000	1915.00000	-27.98200	-17.17179	16.17510	-1.58114
254494052.00000	1916.00000	-28.01425	-17.22637	15.77559	-1.57351
254494070.00000	1917.00000	-28.04651	-17.19163	15.78747	-1.48805
254494088.00000	1918.00000	-28.07132	-17.24126	15.79569	-1.48805
254494116.00000	1919.00000	-28.14823	-17.27847	16.18667	-1.62998
254494143.00000	1920.00000	-28.19537	-17.32313	15.79051	-1.79481
254494162.00000	1921.00000	-28.26236	-17.32065	16.17784	-1.81618
254494182.00000	1922.00000	-28.27477	-17.37524	16.17419	-1.91233
254494200.00000	1923.00000	-28.27477	-17.34546	16.17358	-2.01459
254494218.00000	1924.00000	-28.27477	-17.35539	16.18454	-2.01459
254494235.00000	1925.00000	-28.27725	-17.38268	16.17419	-2.04206
254494262.00000	1926.00000	-28.28469	-17.37276	16.17845	-2.00238
254494290.00000	1927.00000	-28.28717	-17.38020	15.78808	-1.91386
254494319.00000	1928.00000	-28.29958	-17.39012	16.18363	-1.88638
254494337.00000	1929.00000	-28.28717	-17.39012	16.18820	-1.93064
254494355.00000	1930.00000	-28.24996	-17.38020	16.18515	-1.91233
254494372.00000	1931.00000	-28.27477	-17.34050	15.79538	-1.87875
254494390.00000	1932.00000	-28.29710	-17.38764	15.79934	-1.88028
254494419.00000	1933.00000	-28.30206	-17.39509	16.16993	-1.80244
254494446.00000	1934.00000	-28.30454	-17.39260	15.78929	-1.77650
254494464.00000	1935.00000	-28.30206	-17.39260	15.79447	-1.85433
254494484.00000	1936.00000	-28.26981	-17.39260	15.80421	-1.85586
254494502.00000	1937.00000	-28.28469	-17.35539	16.18667	-1.91691
254494520.00000	1938.00000	-28.30950	-17.40005	16.18820	-1.91538
254494538.00000	1939.00000	-28.27229	-17.38516	16.18942	-1.95049
254494566.00000	1940.00000	-28.32687	-17.41990	15.81152	-1.94133
254494594.00000	1941.00000	-28.41371	-17.45711	16.19063	-2.02680
254494623.00000	1942.00000	-28.48318	-17.48937	15.80178	-2.02527
254494642.00000	1943.00000	-28.51295	-17.51914	16.18607	-2.19315
254494660.00000	1944.00000	-28.54025	-17.50674	16.17967	-2.22368
254494679.00000	1945.00000	-28.62212	-17.57124	16.17419	-2.30609
254494699.00000	1946.00000	-28.67919	-17.60846	16.17145	-2.34577
254494717.00000	1947.00000	-28.74618	-17.63823	16.17937	-2.34577
254494735.00000	1948.00000	-28.92234	-17.71515	16.16445	-2.36256
254494763.00000	1949.00000	-29.37142	-18.00048	15.76341	-2.33661
254494792.00000	1950.00000	-30.12320	-18.48926	15.75032	-2.29541
254494810.00000	1951.00000	-30.48296	-18.59346	15.70525	-2.10921
254494829.00000	1952.00000	-30.59461	-18.75722	15.69703	-1.58572
254494849.00000	1953.00000	-30.76829	-18.85646	15.68515	-1.58420
254494867.00000	1954.00000	-30.89979	-18.91849	15.68089	-1.28659
254494885.00000	1955.00000	-30.93700	-18.95074	15.67267	-1.28659
254494913.00000	1956.00000	-30.98166	-18.95074	16.06639	-1.45752
254494942.00000	1957.00000	-31.00895	-18.98548	16.06244	-1.51247
254494960.00000	1958.00000	-31.06354	-19.03758	16.06335	-1.52468
254494979.00000	1959.00000	-31.05610	-19.04006	16.06700	-1.53688
254494999.00000	1960.00000	-31.13053	-19.04999	16.07188	-1.62388
254495017.00000	1961.00000	-31.19008	-19.11946	16.06639	-1.62693
254495035.00000	1962.00000	-31.23722	-19.15916	16.06000	-1.71545
254495063.00000	1963.00000	-31.28436	-19.18397	15.67632	-1.75666
254495098.00000	1964.00000	-31.31661	-19.18645	16.06487	-1.90470
254495116.00000	1965.00000	-31.31909	-19.21126	16.06761	-1.90470
254495134.00000	1966.00000	-31.31165	-19.20878	16.06822	-1.89554
254495152.00000	1967.00000	-31.31413	-19.19141	15.68881	-1.89554
254495169.00000	1968.00000	-31.33646	-19.22367	15.68941	-1.87265
254495187.00000	1969.00000	-31.31909	-19.22615	15.67632	-1.87112
254495215.00000	1970.00000	-31.40345	-19.26833	16.07309	-1.86502
254495244.00000	1971.00000	-31.44811	-19.29066	15.68424	-1.87875
254495272.00000	1972.00000	-31.50022	-19.31795	15.68576	-1.97643
254495290.00000	1973.00000	-31.54488	-19.32539	15.68302	-1.97643
254495309.00000	1974.00000	-31.56224	-19.34524	15.68332	-2.05121
254495330.00000	1975.00000	-31.61187	-19.39486	15.68119	-2.08784
254495349.00000	1976.00000	-31.65404	-19.43704	15.67876	-2.08632
254495367.00000	1977.00000	-31.66645	-19.46185	15.67998	-2.11532
254495385.00000	1978.00000	-31.75081	-19.45937	15.67023	-2.11226
254495413.00000	1979.00000	-31.85750	-19.57847	16.05208	-2.08479
254495443.00000	1980.00000	-32.12049	-19.75214	15.66323	-2.06800
254495462.00000	1981.00000	-32.39590	-19.93326	16.02620	-2.02527
254495482.00000	1982.00000	-32.88220	-20.24092	16.00641	-1.98406
254495500.00000	1983.00000	-33.30398	-20.41708	15.98966	-1.80092
254495518.00000	1984.00000	-33.40819	-20.60068	15.96652	-1.79939
254495535.00000	1985.00000	-33.63149	-20.74211	15.96073	-1.38426
254495562.00000	1986.00000	-33.69848	-20.77684	15.94946	-1.25759
254495591.00000	1987.00000	-33.70841	-20.81158	15.56792	-1.10650
254495619.00000	1988.00000	-33.75307	-20.81902	15.94825	-1.22096
254495637.00000	1989.00000	-33.78532	-20.86616	15.95281	-1.30490
254495655.00000	1990.00000	-33.81758	-20.89842	15.95708	-1.32932
254495673.00000	1991.00000	-33.81013	-20.92323	15.95373	-1.34458
254495692.00000	1992.00000	-33.88705	-20.93067	15.57827	-1.34458
254495711.00000	1993.00000	-33.93171	-20.97037	15.57462	-1.46668
254495740.00000	1994.00000	-33.97140	-21.01751	15.95220	-1.61167
254495769.00000	1995.00000	-34.00366	-21.03488	15.58131	-1.72156
254495787.00000	1996.00000	-34.02599	-21.05969	15.58071	-1.71698
254495805.00000	1997.00000	-34.02599	-21.07706	15.57370	-1.80702
254495822.00000	1998.00000	-34.08554	-21.06465	15.95434	-1.81771
254495840.00000	1999.00000	-34.16493	-21.13909	15.95860	-1.89859
254495869.00000	2000.00000	-34.21207	-21.19119	15.57309	-2.00085
254495898.00000	2001.00000	-34.30635	-21.24825	15.95007	-2.12295
254495925.00000	2002.00000	-34.42793	-21.29540	15.55604	-2.17026
254495944.00000	2003.00000	-34.54702	-21.43682	15.55117	-2.17484
254495963.00000	2004.00000	-34.70333	-21.57080	15.53929	-2.19010
254495982.00000	2005.00000	-35.01347	-21.81891	15.91719	-2.20078
254496069.00000	2006.00000	-36.41530	-22.87338	15.44429	-1.38884
254496087.00000	2007.00000	-36.47733	-22.89820	15.43667	-1.38732
254496105.00000	2008.00000	-36.55424	-22.92549	15.44307	-1.34458
254496123.00000	2009.00000	-36.57161	-22.97511	15.44155	-1.35527
254496141.00000	2010.00000	-36.60138	-23.00240	15.81030	-1.53231
254496159.00000	2011.00000	-36.63860	-23.01481	15.80391	-1.55367
254496178.00000	2012.00000	-36.67582	-23.06443	15.79508	-1.57199
254496207.00000	2013.00000	-36.73288	-23.09917	15.43728	-1.64219
254496235.00000	2014.00000	-36.77754	-23.09420	15.80604	-1.75971
254496253.00000	2015.00000	-36.80235	-23.15871	15.80208	-1.75361
254496272.00000	2016.00000	-36.83213	-23.18849	15.44611	-1.82992
254496289.00000	2017.00000	-36.85942	-23.18104	15.44764	-1.82686
254496306.00000	2018.00000	-36.89664	-23.23315	15.43393	-1.89707
254496334.00000	2019.00000	-36.96115	-23.27781	15.80756	-2.01459
254496362.00000	2020.00000	-36.99340	-23.28525	15.80300	-2.07716
254496391.00000	2021.00000	-36.98844	-23.30262	15.44002	-2.11532
254496409.00000	2022.00000	-37.02565	-23.35224	15.43759	-2.19163
254496428.00000	2023.00000	-37.00084	-23.35968	15.44246	-2.15500
254496448.00000	2024.00000	-37.05543	-23.35968	15.43972	-2.15347
254496466.00000	2025.00000	-37.08272	-23.38697	15.44185	-2.15652
254496484.00000	2026.00000	-37.10257	-23.41675	15.43728	-2.16110
254496502.00000	2027.00000	-37.08024	-23.41923	15.81030	-2.16721
254496530.00000	2028.00000	-37.12738	-23.39938	15.45342	-2.16110
254496559.00000	2029.00000	-37.09016	-23.43660	15.80848	-2.16873
254496587.00000	2030.00000	-37.12986	-23.44156	15.44642	-2.16110
254496605.00000	2031.00000	-37.11001	-23.43412	15.43698	-2.11074
254496623.00000	2032.00000	-37.14227	-23.42915	15.45068	-2.12447
254496642.00000	2033.00000	-37.16460	-23.45893	15.80269	-2.04969
254496661.00000	2034.00000	-37.15964	-23.46637	15.80878	-2.04969
254496679.00000	2035.00000	-37.16460	-23.42667	15.81091	-2.04969
254496699.00000	2036.00000	-37.16708	-23.46885	15.80604	-2.08937
254496726.00000	2037.00000	-37.17452	-23.45645	15.44398	-2.05579
254496754.00000	2038.00000	-37.18445	-23.45645	15.80787	-2.06190
254496772.00000	2039.00000	-37.21670	-23.50359	15.45220	-2.04969
254496790.00000	2040.00000	-37.23159	-23.48870	15.45403	-2.05274
254496809.00000	2041.00000	-37.23407	-23.49366	15.45738	-2.11074
254496828.00000	2042.00000	-37.27129	-23.55073	15.44459	-2.20231
254496848.00000	2043.00000	-37.32587	-23.61276	15.45464	-2.20383
254496876.00000	2044.00000	-37.50451	-23.75666	15.79021	-2.29693
254496904.00000	2045.00000	-37.80472	-24.01966	15.41597	-2.40529
254496922.00000	2046.00000	-38.30591	-24.47122	15.75519	-2.40377
254496940.00000	2047.00000	-38.90386	-24.71189	15.71956	-2.38240
254496959.00000	2048.00000	-39.15693	-25.16841	15.67784	-2.05427
254496978.00000	2049.00000	-39.45715	-25.42149	15.63460	-1.95964
254496998.00000	2050.00000	-39.60353	-25.57532	15.62334	-1.36748
254497026.00000	2051.00000	-39.70526	-25.64231	15.27589	-1.42089
254497054.00000	2052.00000	-39.76729	-25.68945	15.62242	-1.49262
254497072.00000	2053.00000	-39.80202	-25.74403	15.28107	-1.54909
254497090.00000	2054.00000	-39.87149	-25.77629	15.27650	-1.54909
254497109.00000	2055.00000	-39.91863	-25.83583	15.26798	-1.58420
